NULL,"7219.22.10.00.11","---- Saclar","Kg"
NULL,"7219.22.10.00.12","---- Geniş levhalar","Kg"
NULL,,"--- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)",
NULL,"7219.22.90.00.11","---- Saclar","Kg"
NULL,"7219.22.90.00.12","---- Geniş levhalar","Kg"
NULL,"7219.23","- Kalınlığı 3 mm. veya daha fazla fakat 4,75 mm.den az",
NULL,,"olanlar: (CECA)",
NULL,"7219.23.00.00.11","--- Saclar","Kg"
NULL,"7219.23.00.00.12","--- Geniş levhalar","Kg"
NULL,"7219.24","-- Kalınlığı 3 mm.den az olanlar (CECA):",
NULL,"7219.24.00.00.11","--- Saclar","Kg"
NULL,"7219.24.00.00.12","--- Geniş levhalar","Kg"
NULL,,"- Sadece soğuk haddelenmiş:",
NULL,"7219.31.00.00.00","-- Kalınlığı 4,75 mm. veya daha fazla olanlar: (CECA)","Kg"
NULL,"7219.32","-- Kalınlığı 3 mm. veya daha fazla fakat 4,75 mm.den az",
NULL,,"olanlar:",
NULL,"7219.32.10.00.00","--- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7219.32.90.00.00","--- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,"7219.33","-- Kalınlığı 1 mm.yi geçen fakat 3 mm.den az olanlar:",
NULL,"7219.33.10.00.00","--- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7219.33.90.00.00","--- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,"7219.34","-- Kalınlığı 0,5 mm. veya daha fazla fakat 1 mm.yi",
NULL,,"geçmeyenler:",
NULL,"7219.34.10.00.00","--- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7219.34.90.00.00","--- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,"7219.35","-- Kalınlığı 0,5 mm.den az olanlar",
NULL,"7219.35.10.00.00","--- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7219.35.90.00.00","--- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,"7219.90","- Diğerleri:",
NULL,"7219.90.10.00.00","-- Sadece yüzey işçiliğine tabi tutulmuş (plakaj dahil) veya dikdörtgenden","Kg"
NULL,,"(kare dahil) başka şekillerde basitçe kesilmiş (CECA)",
NULL,"7219.90.90.00.00","-- Diğerleri","Kg"
NULL,"7220","Paslanmaz çelikten yassı hadde mamulleri (genişliği 600 mm.den az",
NULL,,"olanlar):",
NULL,,"- Sadece sıcak haddelenmiş:",
NULL,"7220.11","-- Kalınlığı 4,75 mm. veya daha fazla olanlar (CECA)",
NULL,"7220.11.00.00.11","--- Sac taslağı","Kg"
NULL,"7220.11.00.00.12","--- Saclar","Kg"
NULL,"7220.11.00.00.13","--- Şeritler","Kg"
NULL,"7220.12","-- Kalınlığı 4,75 mm.den az olanlar (CECA)",
NULL,"7220.12.00.00.11","--- Sac taslağı","Kg"
NULL,"7220.12.00.00.12","--- Saclar","Kg"
NULL,"7220.11.00.00.13","--- Şeritler","Kg"
NULL,"7220.20","- Sadece soğuk haddelenmiş:",
NULL,"7220.20.10.00.00","-- Genişliği 500 mm.yi geçenler (CECA)","Kg"
NULL,,"-- Genişliği 500 mm.yi geçmeyenler:",
NULL,,"--- Kalınlığı 3 mm. veya daha fazla olanlar:",
NULL,"7220.20.31.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler","Kg"
NULL,"7220.20.39.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler","Kg"
NULL,,"--- Kalınlığı 0,35 mm.yi geçen fakat 3 mm.den az olanlar:",
NULL,"7220.20.51.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler","Kg"
NULL,"7220.20.59.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler","Kg"
NULL,,"--- Kalınlığı 0,35 mm.yi geçmeyenler:",
NULL,"7220.20.91.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler","Kg"
NULL,"7220.20.99.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler","Kg"
NULL,"7220.90","- Diğerleri:",
NULL,,"-- Genişliği 500 mm.yi geçenler:",
NULL,"7220.90.11.00.00","--- Sadece yüzeyi işlenmiş (plakaj dahil) (CECA)","Kg"
NULL,"7220.90.19.00.00","--- Diğerleri","Kg"
NULL,,"-- Genişliği 500 mm.yi geçmeyenler:",
NULL,,"--- Sadece yüzeyi işlenmiş (plakaj dahil):",
NULL,"7220.90.31.00.00","---- Sıcak haddelenmiş sadece plakaj yapılmış (CECA)","Kg"
NULL,"7220.90.39.00.00","---- Diğerleri","Kg"
NULL,"7220.90.90.00.00","--- Diğerleri","Kg"
NULL,"7221.00","Paslanmaz çelikten filmaşin (sıcak haddelenmiş kangal",
NULL,,"halinde):",
NULL,"7221.00.10.00.00","- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7221.00.90.00.00","- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,"7222","Paslanmaz çelikten çubuk ve profiller:",
NULL,,"- Sadece sıcak haddelenmiş ve çekilmiş çubuklar:",
NULL,"7222.11","-- Enine kesiti daire şeklinde olanlar:",
NULL,,"--- Çapı 80 mm. veya daha fazla olanlar:",
NULL,"7222.11.11.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7222.11.19.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,,"--- Çapı 25 mm. veya daha fazla fakat 80 mm.yi geçmeyenler",
NULL,"7222.11.21.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7222.11.29.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,,"--- Çapı 25 mm.den az olanlar:",
NULL,"7222.11.91.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7222.11.99.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,"7222.19","-- Diğerleri:",
NULL,"7222.19.10.00.00","--- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler (CECA)","Kg"
NULL,"7222.19.90.00.00","--- Ağırlık itibariyle %2,5'dan az nikel içerenler (CECA)","Kg"
NULL,"7222.20","- Sadece soğuk olarak şekil verilmiş veya işlenmiş çubuklar:",
NULL,,"-- Enine kesiti daire şeklinde olanlar:",
NULL,,"--- Çapı 80 mm. veya daha fazla olanlar:",
NULL,"7222.20.11.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler","Kg"
NULL,"7222.20.19.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler","Kg"
NULL,,"--- Çapı 25 mm veya daha fazla fakat 80 mm.yi geçmeyenler",
NULL,"7222.20.21.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler","Kg"
NULL,"7222.20.29.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler","Kg"
NULL,,"--- Çapı 25 mm.den az olanlar:",
NULL,"7222.20.31.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler","Kg"
NULL,"7222.20.39.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler","Kg"
NULL,,"-- Diğerleri:",
NULL,"7222.20.81.00.00","---- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler","Kg"
NULL,"7222.20.89.00.00","---- Ağırlık itibariyle %2,5'dan az nikel içerenler","Kg"
NULL,"7222.30","- Diğer çubuklar:",
NULL,"7222.30.10.00.00","-- Sıcak haddelenmiş,sıcak çekilmiş,sadece plakaj ameliyesine tabi","Kg"
NULL,,"tutulmuş (CECA)",
NULL,,"-- Dövülmüş",
NULL,"7222.30.51.00.00","--- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler","Kg"
NULL,"7222.30.91.00.00","--- Ağırlık itibariyle %2,5'dan az nikel içerenler","Kg"
NULL,"7222.30.98.00.00","-- Diğerleri","Kg"
NULL,"7222.40","- Profiller:",
NULL,"7222.40.10.00.00","-- Sadece sıcak haddelenmiş veya çekilmiş (CECA)","Kg"
NULL,,"-- Diğerleri:",
NULL,"7222.40.30.00.00","--- Sıcak haddelenmiş,sıcak çekilmiş,sadece plakaj ameliyesine tabi","Kg"
NULL,,"tutulmuş (CECA)",
NULL,,"--- Diğerleri:",
NULL,,"---- Sadece soğuk olarak şekil verilmiş veya işlenmiş:",
NULL,"7222.40.91.00.00","----- Yassı hadde mamullerinden elde edilenler","Kg"
NULL,"7222.40.93.00.00","----- Diğerleri","Kg"
NULL,"7222.40.99.00.00","---- Diğerleri","Kg"
NULL,"7223.00","Paslanmaz çelikten teller:",
NULL,,"- Ağırlık itibariyle %2,5 veya daha fazla nikel içerenler:",
NULL,"7223.00.11.00.00","-- Ağırlık itibariyle %28 veya daha fazla,fakat %31'den fazla olmayan nikel","Kg"
NULL,,"ve %20 veya daha fazla,fakat %22'den fazla olmayan krom içerenler",
NULL,"7223.00.19.00.00","-- Diğerleri","Kg"
NULL,,"- Ağırlık itibariyle %2,5'dan az nikel içerenler:",
NULL,"7223.00.91.00.00","-- Ağırlık itibariyle %13 veya daha fazla,fakat %25'den fazla olmayan krom","Kg"
NULL,,"ve %3,5 veya daha fazla,fakat %6'dan fazla olmayan aliminyum içerenler",
NULL,"7223.00.99.00.00","-- Diğerleri","Kg"
NULL,,"LERDEN SONDAJ İŞLERİNDE KULLANILAN İÇİ BOŞ ÇUBUKLAR",
NULL,"7224","Külçe veya diğer ilk şekillerde diğer alaşımlı çelikler;diğer",
NULL,,"alaşımlı çelikten yarı mamuller;",
NULL,"7224.10.00.00.00","- Külçe veya diğer ilk şekillerde (CECA)","Kg"
NULL,"7224.90","- Diğerleri:",
NULL,,"-- Enine kesiti dikdörtgen (kare dahil) şeklinde olanlar:",
NULL,,"--- Sıcak haddelenmiş veya sürekli döküm suretiyle elde edilmiş:",
NULL,,"---- Genişliği kalınlığının iki katından az olanlar:",
NULL,,"----- Yüksek hız çeliğinden olanlar (CECA)",
NULL,"7224.90.01.00.11","------ Blumlar","Kg"
NULL,"7224.90.01.00.12","------ Kütükler","Kg"
NULL,,"----- Ağırlık itibariyle %0,7 veya daha az karbon ve %0,5 veya daha fazla",
NULL,,"fakat %1,2 veya daha az manganez ve %0,6 veya daha fazla",
NULL,,"fakat %2,3 veya daha az silisyum içerenler;ağırlık itibariyle",
NULL,,"%0,0008 veya daha fazla bor ile bu fasılın 1 (f) notunda belirtilen",
NULL,,"minimum miktarlardan az oranda herhangi bir elementi",
NULL,,"içerenler (CECA)",
NULL,"7224.90.05.10.00","------ Blumlar","Kg"
NULL,"7224.90.05.20.00","------ Kütükler","Kg"
NULL,,"----- Diğerleri (CECA)",
NULL,"7224.90.08.10.00","------ Blumlar","Kg"
NULL,"7224.90.08.20.00","------ Kütükler","Kg"
NULL,,"---- Diğerleri (CECA)",
NULL,"7224.90.15.10.00","----- Blumlar","Kg"
NULL,"7224.90.15.20.00","----- Kütükler","Kg"
NULL,,"--- Dövülmüş",
NULL,"7224.90.19.10.00","---- Blumlar","Kg"
NULL,"7224.90.19.20.00","---- Kütükler","Kg"
NULL,,"-- Diğerleri:",
NULL,,"--- Sıcak haddelenmiş veya sürekli döküm suretiyle elde edilmiş:",
NULL,,"---- Ağırlık itibariyle en az %0,9 en fazla 1,15 karbon,en az %0,5 en",
NULL,,"fazla %2 krom ve eğer varsa,en fazla %0,5 molibden içerenler (CECA)",
NULL,"7224.90.31.00.11","----- Levha blokları","Kg"
NULL,"7224.90.31.00.12","----- Sac platinaları","Kg"
NULL,"7224.90.31.00.19","----- Diğerleri","Kg"
NULL,,"---- Diğerleri (CECA)",
NULL,"7224.90.39.00.11","----- Levha blokları","Kg"
NULL,"7224.90.39.00.12","----- Sac platinaları","Kg"
NULL,"7224.90.39.00.19","----- Diğerleri","Kg"
NULL,,"--- Dövülmüş:",
NULL,,"---- Enine kesiti daire veya çok kenarlı olanlar",
NULL,"7224.90.91.00.11","----- Dövme taslakları","Kg"
NULL,"7224.90.91.00.19","----- Diğerleri","Kg"
NULL,,"---- Diğerleri",
NULL,"7224.90.99.00.11","----- Levha blokları","Kg"
NULL,"7224.90.99.00.12","----- Sac platinaları","Kg"
NULL,"7224.90.99.00.13","----- Dövme taslakları","Kg"
NULL,"7224.90.99.00.19","----- Diğerleri","Kg"
NULL,"7225","Diğer alaşımlı çelikten yassı hadde mamulleri (genişliği 600 mm. veya",
NULL,,"daha fazla):",
NULL,,"- Manyetik (silikonlu) çeliklerden:",
NULL,"7225.11.00.00.00","-- Taneleri yönlendirilmiş (CECA)","Kg"
NULL,"7225.19","-- Diğerleri",
NULL,,"--- Sıcak çekilmiş olanlar (CECA)",
NULL,"7225.19.10.00.11","---- Vat kayıbı itibariyle 0,75 vat ve daha az vat kayıbı olanlar","Kg"
NULL,"7225.19.10.00.19","---- Diğerleri","Kg"
NULL,"7225.19.90.00.00","--- Soğuk çekilmiş olanlar (CECA)","Kg"
NULL,"7225.20","-- Yüksek hız çeliğinden:",
NULL,"7225.20.20.00.00","-- Sadece haddelenmiş;sadece yüzeyi işlenmiş (pkalaj dahil) veya","Kg"
NULL,,"dikdörtgenden (kare dahil) başka şekillerde basitçe kesilmiş (CECA)",
NULL,"7225.20.90.00.00","-- Diğerleri","Kg"
NULL,"7225.30.00.00.00","- Diğerleri (sadece sıcak haddelenmiş) (rulo halinde) (CECA)","Kg"
NULL,"7225.40","- Diğerleri (sadece sıcak haddelenmiş) (rulo halinde olmayanlar):",
NULL,"7225.40.20.00.00","-- Kalınlığı 15 mm.yi geçenler (CECA)","Kg"
NULL,"7225.40.50.00.00","-- Kalınlığı 4,75 mm. veya daha fazla fakat 15 mm.yi geçmeyenler (CECA)","Kg"
NULL,"7225.40.80.00.00","-- Kalınlığı 4,75 mm.den az olanlar (CECA)","Kg"
NULL,"7225.50","- Diğerleri (sadece soğuk haddelenmiş);(CECA)",
NULL,"7225.50.00.00.11","-- Kalınlığı 3 mm. veya daha fazla olanlar","Kg"
NULL,"7225.50.00.00.12","-- Kalınlığı 3 mm.den az olanlar","Kg"
NULL,,"- Diğerleri:",
NULL,"7225.91","-- Elektrolitik olarak çinko ile kaplanmış olanlar:",
NULL,"7225.91.10.00.00","--- Sadece yüzey işçiliğine tabi tutulmuş (plakaj dahil) veya dikdörtgenden","Kg"
NULL,,"(kare dahil) başka şekillerde basitçe kesilmiş (CECA)",
NULL,"7225.91.90.00.00","--- Diğerleri","Kg"
NULL,"7225.92","-- Başka bir usulle çinko ile kaplanmış olanlar:",
NULL,"7225.92.10.00.00","--- Sadece yüzey işçiliğine tabi tutulmuş (pkalaj dahil) veya dikdörtgenden","Kg"
NULL,,"(kare dahil) başka şekillerde basitçe kesilmiş (CECA)",
NULL,"7225.92.90.00.00","--- Diğerleri","Kg"
NULL,"7225.99","-- Diğerleri:",
NULL,"7225.99.10.00.00","--- Sadece yüzey işçiliğine tabi tutulmuş (pkalaj dahil) veya dikdörtgenden","Kg"
NULL,,"(kare dahil) başka şekillerde basitçe kesilmiş (CECA)",
NULL,"7225.99.90.00.00","--- Diğerleri","Kg"
NULL,"7226","Diğer alaşımlı çelikten yassı hadde mamulleri (genişliği 600 mm.",
NULL,,"den az olanlar):",
NULL,,"- Manyetik (silikonlu) çelikten:",
NULL,"7226.11","-- Taneleri yönlendirilmiş:",
NULL,"7226.11.10.00.00","--- Genişliği 500 mm.yi geçenler (CECA)","Kg"
NULL,"7226.11.90.00.00","--- Genişliği 500 mm.yi geçmeyenler","Kg"
NULL,"7226.19","-- Diğerleri:",
NULL,,"--- Sadece sıcak haddelenmiş olanlar (CECA)",
NULL,"7226.19.10.00.11","---- Vat kayıbı itibariyle 0,75 vat ve daha az vat kayıbı olanlar","Kg"
NULL,"7226.19.10.00.19","---- Diğerleri","Kg"
NULL,,"--- Diğerleri:",
NULL,"7226.19.30.00.00","---- Genişliği 500 mm.yi geçenler (CECA)","Kg"
NULL,"7226.19.90.00.00","---- Genişliği 500 mm.yi geçmeyenler","Kg"
NULL,"7226.20","-Yüksek hız çeliğinden:",
NULL,,"--- Sadece sıcak haddelenmiş;sıcak haddelenmiş,sadece pkalaj ameliye-",
NULL,,"sine tabi tutulmuş olup genişliği 500 mm.yi geçmeyenler,sadece soğuk",
NULL,,"haddelenmiş veya yüzeyi işlenmiş (pkalaj dahil) olup genişliği 500 mm",
NULL,,"yi geçenler (CECA)",
NULL,"7226.20.20.00.11","--- Sadece sıcak haddelenmiş","Kg"
NULL,"7226.20.20.00.12","--- Sıcak haddelenmiş,sadece pkalaj ameliyesine tabi tutulmuş olup,ge-","Kg"
NULL,,"nişliği 500 mm.yi geçmeyenler",
NULL,"7226.20.20.00.13","--- Sadece soğuk haddelenmiş veya sadece yüzeyi işlenmiş (pkalaj da-","Kg"
NULL,,"hil) olup genişliği 500 mm.yi geçenler",
NULL,"7226.20.80.00.00","-- Diğerleri","Kg"
NULL,,"- Diğerleri:",
NULL,"7226.91","-- Sadece sıcak haddelenmiş:",
NULL,"7226.91.10.00.00","--- Kalınlığı 4,75 mm. veya daha fazla olanlar (CECA)","Kg"
NULL,"7226.91.90.00.00","--- Kalınlığı 4,75 mm.'den az olanlar (CECA)","Kg"
NULL,"7226.92","-- Sadece soğuk haddelenmiş:",
NULL,"7226.92.10.00.00","--- Genişliği 500 mm.yi geçenler (CECA)","Kg"
NULL,"7226.92.90.00.00","--- Genişliği 500 mm.yi geçmeyenler","Kg"
NULL,"7226.93","- Elektrolitik olarak çinko ile kaplanmış olanlar:",
NULL,,"--- Sıcak haddelenmiş,sadece plakaj ameliyesine tabi tutulmuş olup",
NULL,,"genişliği 500 mm.yi geçmeyenler;sadece yüzeyi işlenmiş (pkalaj) da-",
NULL,,"hil) olup genişliği 500 mm.yi geçenler (CECA)",
NULL,"7226.93.20.00.11","---- Sadece yüzeyi işlenmiş (plakaj dahil) olup genişliği 500 mm.yi ge-","Kg"
NULL,,"çenler",
NULL,"7226.93.20.00.12","---- Sıcak haddelenmiş,sadece plakaj ameliyesine tabi tutulmuş olup","Kg"
NULL,,"genişliği 500 mm.yi geçmeyenler",
NULL,"7226.93.80.00.00","--- Diğerleri","Kg"
NULL,"7226.94","-- Başka bir surette çinko ile kaplanmış olanlar:",
NULL,,"--- Sıcak haddelenmiş,sadece plakaj ameliyesine tabi tutulmuş olup",
NULL,,"genişliği 500 mm.yi geçmeyenler;sadece yüzeyi işlenmiş (pkalaj) da-",
NULL,,"hil) olup genişliği 500 mm.yi geçenler (CECA)",
NULL,"7226.94.20.00.11","---- Sadece yüzeyi işlenmiş (plakaj dahil) olup genişliği 500 mm.yi ge-","Kg"
NULL,,"çenler",
NULL,"7226.94.20.00.12","---- Sıcak haddelenmiş,sadece plakaj ameliyesine tabi tutulmuş olup","Kg"
NULL,,"genişliği 500 mm.yi geçmeyenler",
NULL,"7226.94.80.00.00","--- Diğerleri","Kg"
NULL,"7226.99","-- Diğerleri:",
NULL,,"--- Sıcak haddelenmiş,sadece plakaj ameliyesine tabi tutulmuş olup",
NULL,,"genişliği 500 mm.yi geçmeyenler;sadece yüzeyi işlenmiş (pkalaj) da-",
NULL,,"hil) olup genişliği 500 mm.yi geçenler (CECA)",
NULL,"7226.99.20.00.11","---- Sadece yüzeyi işlenmiş (plakaj dahil) olup genişliği 500 mm.yi ge-","Kg"
NULL,,"çenler",
NULL,"7226.99.20.00.12","---- Sıcak haddelenmiş,sadece plakaj ameliyesine tabi tutulmuş olup","Kg"
NULL,,"genişliği 500 mm.yi geçmeyenler",
NULL,"7226.99.80.00.00","--- Diğerleri","Kg"
NULL,"7227","Diğer alaşımlı çelikten filmaşin (sıcak haddelenmiş,kangal halinde):",
NULL,"7227.10.00.00.00","- Yüksek hız çeliğinden (CECA)","Kg"
NULL,"7227.20.00.00.00","- Siliko manganez çeliğinden (CECA)","Kg"
NULL,"7227.90","- Diğerleri:",
NULL,"7227.90.10.00.00","-- Ağırlık itibariyle %0,0008 veya daha fazla bor ile bu fasılın 1(f)","Kg"
NULL,,"notunda belirtilen minimum miktarlardan az oranda herhangi bir",
NULL,,"elementi içerenler (CECA)",
NULL,"7227.90.50.00.00","-- Ağırlık itibariyle en az %0,9 en fazla %1,15 karbon,en az %0,5,en","Kg"
NULL,,"fazla %2 krom ve eğer varsa,en fazla %0,5 molibden içerenler (CECA)",
NULL,"7227.90.95.00.00","-- Diğerleri (CECA)","Kg"
NULL,"7228","Diğer alaşımlı çelikten çubuk ve profiller;alaşımlı veya alaşımsız",
NULL,,"çelikten sondaj işlerinde kullanılan içi boş çubuklar:",
NULL,"7228.10","- Yüksek hız çeliğinden çubuklar:",
NULL,"7228.10.10.00.00","-- Sadece sıcak haddelenmiş ev çekimiş (CECA)","Kg"
NULL,,"-- Diğerleri:",
NULL,"7228.10.30.00.00","--- Sıcak haddelenmiş ve çekilmiş (sadece plakaj yapılış) (CECA)","Kg"
NULL,"7228.10.50.00.00","--- Dövülmüş","Kg"
NULL,"7228.10.90.00.00","--- Diğerleri","Kg"
NULL,"7228.20","- Siliko manganez çeliğinden çubuklar:",
NULL,,"-- Sadece sıcak haddelenmiş ve çekilmiş (sadece plakaj yapılmış):",
NULL,"7228.20.11.00.00","--- Enine kesiti dikdörtgen şeklinde olanlar (kare hariç),dört yüzeyi de","Kg"
NULL,,"haddelenmiş olanlar (CECA)",
NULL,"7228.20.19.00.00","--- Diğerleri (CECA)","Kg"
NULL,,"-- Diğerleri:",
NULL,"7228.20.30.00.00","--- Sıcak haddelenmiş ve çekilmiş (sadece plakaj yapılmış) (CECA)","Kg"
NULL,,"--- Diğerleri",
NULL,"7228.20.60.00.11","---- Dövülmüş","Kg"
NULL,"7228.20.60.00.19","---- Diğerleri","Kg"
NULL,"7228.30","- Diğer çubuklar (sadece sıcak haddelenmiş ve çekilmiş):",
NULL,"7228.30.20.00.00","-- Takım çeliğinden olanlar (CECA)","Kg"
NULL,,"-- Ağırlık itibariyle en az %0,9 en fazla %1,15 karbon,en az %0,5 en",
NULL,,"fazla %2 krom ve eğer varsa,en fazla %0,5 molibden içerenler:",
NULL,"7228.30.41.00.00","--- Çapı 80 mm veya daha fazla,enine kesiti daire şeklinde olanlar (CECA)","Kg"
NULL,"7228.30.49.00.00","--- Diğerleri (CECA)","Kg"
NULL,,"-- Diğerleri:",
NULL,,"--- Enine kesiti daire şeklinde olanlar:",
NULL,"7228.30.61.00.00","---- Çapı 80 mm veya daha fazla olanlar (CECA)","Kg"
NULL,"7228.30.69.00.00","---- Çapı 80 mm.den az olanlar (CECA)","Kg"
NULL,"7228.30.70.00.00","--- Enine kesiti dikdörtgen şeklinde olanlar (kare hariç),dört yüzeyi de","Kg"
NULL,,"haddelenmiş olanlar (CECA)",
NULL,"7228.30.89.00.00","--- Diğerleri (CECA)","Kg"
NULL,"7228.40","- Diğer çubuklar (sadece dövülmüş):",
NULL,"7228.40.10.00.00","-- Takım çeliğinden olanlar","Kg"
NULL,"7228.40.90.00.00","-- Diğerleri","Kg"
NULL,"7228.50","- Diğer çubuklar (sadece soğuk olarak şekil verilmiş ve işlenmiş):",
NULL,"7228.50.20.00.00","-- Takım çeliğinden olanlar","Kg"
NULL,"7228.50.40.00.00","-- Ağırlık itibariyle en az %0,9 en fazla %1,15 karbon,en az %0,5 en","Kg"
NULL,,"fazla %2 krom ve eğer varsa,en fazla %0,5 molibden içerenler",
NULL,,"-- Diğerleri:",
NULL,,"--- Enine kesiti daire şeklinde olanlar:",
NULL,"7228.50.61.00.00","---- Çapı 80 mm veya daha fazla olanlar","Kg"
NULL,"7228.50.69.00.00","---- Çapı 80 mm.den az olanlar","Kg"
NULL,"7228.50.70.00.00","--- Enine kesiti dikdörtgen şeklinde olanlar (kare hariç),dört yüzeyi de","Kg"
NULL,,"haddelenmiş olanlar",
NULL,"7228.50.89.00.00","--- Diğerleri","Kg"
NULL,"7228.60","- Diğer çubuklar:",
NULL,"7228.60.10.00.00","-- Sıcak haddelenmiş ve çekilmiş (sadece plakaj yapılmış) (CECA)","Kg"
NULL,,"-- Diğerleri:",
NULL,"7228.60.81.00.00","--- Takım çeliğinden olanlar","Kg"
NULL,"7228.60.89.00.00","--- Diğerleri","Kg"
NULL,"7228.70","- Profiller:",
NULL,"7228.70.10.00.00","-- Sadece sıcak haddelenmiş ve çekilmiş (CECA)","Kg"
NULL,,"-- Diğerleri:",
NULL,"7228.70.31.00.00","--- Sadece haddelenmiş ve çekilmiş (sadece plakaj yapılmış) (CECA)","Kg"
NULL,,"--- Diğerleri:",
NULL,"7228.70.91.00.00","---- Sadece soğuk şekil verilmiş veya işlenmiş","Kg"
NULL,"7228.70.99.00.00","---- Diğerleri","Kg"
NULL,"7228.80","- Sondaj işlerinde kullanılan içi boş çubuklar:",
NULL,"7228.80.10.00.00","-- Alaşımlı çelikten (CECA)","Kg"
NULL,"7228.80.90.00.00","-- Alaşımsız çelikten (CECA)","Kg"
NULL,"7229","Diğer alaşımlı çelikten teller:",
NULL,"7229.10","- Yüksek hız çeliğinden",
NULL,"7229.10.00.00.11","-- Çıplak teller","Kg"
NULL,"7229.10.00.00.12","-- Kaplanmış teller","Kg"
NULL,"7229.20","- Siliko manganez çeliğinden",
NULL,"7229.20.00.00.11","-- Çıplak teller","Kg"
NULL,"7229.20.00.00.12","-- Kaplanmış teller","Kg"
NULL,"7229.90","- Diğerleri:",
NULL,,"-- Ağırlık itibariyle en az %0,9 en fazla %1,15 karbon,en az %0,5 en",
NULL,,"fazla %2 krom ve eğer varsa,en fazla %0,5 molibden içerenler",
NULL,"7229.90.50.00.11","--- Çıplak teller","Kg"
NULL,"7229.90.50.00.12","--- Kaplanmış teller","Kg"
NULL,,"-- Diğerleri",
NULL,"7229.90.90.00.11","--- Çıplak teller","Kg"
NULL,"7229.90.90.00.12","--- Kaplanmış teller","Kg"
NULL,"7301","Demir veya çelikten palplanşlar (delinmiş veya birleştirilmiş parçalardan",
NULL,,"yapılmış olsun olmasın);demir veya çelikten kaynak yapılmış profiller:",
NULL,"7301.10","- Palplanşlar (CECA)",
NULL,"7301.10.00.00.11","-- Çatılmış palplanşlar","Kg"
NULL,"7301.10.00.00.12","-- Çatılmamış palplanşlar","Kg"
NULL,"7301.20.00.00.00","- Profiller","Kg"
NULL,"7302","Demir veya çelikten demiryolu ve tramvay hattı malzemesi;raylar,",
NULL,,"kontrraylar,makas dilleri,makas göbekleri,kruvazman ve makaslar,",
NULL,,"gergi çubukları,dişli raylar,traversler,cebireler,yastık ve köşelikler,",
NULL,,"seletler,sıkıştırma levhaları ve kramponlar,rayların döşenmesi,eklen-",
NULL,,"mesi veya sabitleştirilmesi için bağlantı levha ve çubukları ile özel",
NULL,,"olarak imal edilmiş diğer parçalar:",
NULL,"7302.10","- Raylar:",
NULL,"7302.10.10.00.00","-- Elektrik iletici raylar (demirli olmayan metal aksamı ile birlikte)","Kg"
NULL,,"-- Diğerleri:",
NULL,,"--- Yeni olanlar:",
NULL,"7302.10.31.00.00","---- Bir metresinin ağırlığı 20 kg. veya daha fazla olanlar (CECA)","Kg"
NULL,"7302.10.39.00.00","---- Bir metresinin ağırlığı 20 kg.dan az olanlar (CECA)","Kg"
NULL,"7302.10.90.00.00","--- Kullanılmış olanlar (CECA)","Kg"
NULL,"7302.20.00.00.00","- Traversler (CECA)","Kg"
